1.00	1543.00	54.50	0.61	17.60	6.30	4.67	11.60	0.00	1.68	0.08	1.19	62.61	0.00	35.87	1.51	660.00
1.00	1543.00	55.27	0.60	18.32	6.05	4.75	11.46	0.00	1.60	0.07	1.19	62.65	0.00	35.90	1.45	714.00
1.00	1543.00	52.82	0.58	19.48	5.47	4.95	12.05	0.00	1.64	0.07	2.43	62.74	0.00	35.95	1.31	705.00
1.00	1543.00	55.98	0.59	17.28	5.71	5.03	11.50	0.00	1.72	0.08	1.38	62.70	0.00	35.93	1.37	637.00
1.00	1543.00	53.49	1.12	16.65	4.44	3.31	9.83	0.00	2.70	6.25	1.31	62.90	0.00	36.04	1.07	842.00
1.00	1543.00	54.66	0.73	18.69	2.27	4.70	12.05	0.00	1.95	1.40	3.55	63.23	0.00	36.23	0.54	828.00
1.00	1523.00	52.64	0.75	17.43	5.82	7.21	10.48	0.00	2.60	0.82	0.00	62.69	0.00	35.92	1.40	776.00
1.00	1523.00	55.02	1.02	17.54	1.81	8.21	10.85	0.00	2.69	0.99	0.00	7.29	63.57	29.29	1.45	457.00
1.50	1673.15	58.62	0.00	11.27	4.58	11.62	11.99	0.00	0.00	0.00	0.00	31.39	35.99	32.19	0.42	618.11
1.50	1673.15	55.86	0.00	9.52	4.13	10.77	15.98	0.00	0.00	0.00	0.00	13.40	58.27	28.06	0.26	325.27
1.50	1673.15	62.91	0.64	12.25	2.74	8.63	10.38	0.00	1.30	0.12	0.00	5.55	70.04	24.35	0.06	292.67
1.50	1673.15	60.64	0.56	16.75	5.47	3.15	5.98	0.00	3.74	1.14	0.00	56.96	2.62	38.72	1.70	884.66
1.50	1673.15	54.45	1.39	13.96	7.10	5.39	6.74	0.00	3.31	3.20	0.00	59.79	1.70	36.38	2.14	744.00
1.50	1673.15	52.84	1.48	18.80	4.43	3.70	4.42	0.00	7.96	3.29	0.00	58.49	2.06	36.80	2.66	712.00
1.50	1673.15	57.32	0.02	14.39	7.05	10.36	0.66	0.00	7.58	0.03	0.00	57.83	3.40	36.66	2.11	644.00
1.50	2073.15	47.60	0.02	16.44	0.00	13.32	20.56	0.07	0.05	0.00	0.00	0.05	70.24	27.53	0.00	894.42
1.50	2073.15	45.08	0.01	9.95	6.51	19.34	17.17	0.00	0.07	0.00	0.00	3.59	74.29	20.92	0.00	693.60
24.00	2433.15	51.94	0.21	4.11	7.70	32.21	1.29	0.00	0.05	0.00	0.00	63.79	0.73	32.65	2.46	514.22
0.00	1673.15	66.50	0.00	14.20	4.20	4.20	10.10	0.00	0.00	0.00	0.00	63.53	0.00	36.47	0.00	921.00
0.00	1673.15	66.90	0.00	15.10	2.99	4.70	10.30	0.00	0.00	0.00	0.00	63.53	0.00	36.47	0.00	920.00
2.50	1773.15	49.55	0.67	17.21	8.16	7.76	10.55	0.00	2.64	0.72	0.00	63.53	0.00	36.47	0.00	880.00
9.00	2073.15	49.35	1.66	16.60	6.27	10.39	10.68	0.00	2.23	0.60	0.00	63.53	0.00	36.47	0.00	615.00
1.00	1598.00	60.20	0.80	16.00	7.83	1.92	5.59	0.00	4.19	2.02	0.00	63.10	0.98	35.10	1.26	828.00
1.00	1573.00	60.00	0.83	15.90	8.06	2.02	5.63	0.00	4.06	2.00	0.00	63.10	0.63	34.20	2.22	768.00
0.50	1523.00	59.60	0.85	16.00	8.40	1.94	5.44	0.00	3.93	2.00	0.00	63.53	0.00	36.47	0.00	726.00
